0,1,2,3,4,5
4893905,0.7999205835404968,5,2020-10-14,False,True
4698390,0.0,5,2020-10-14,False,True
4698394,0.0,5,2020-10-15,False,True
4698391,0.11239656406604777,5,2020-10-15,False,True
4698393,0.246806446859785,5,2020-10-15,False,True
4698387,0.7249130936200993,5,2020-10-15,False,True
4396073,0.0,5,2020-10-17,False,True
4396071,0.0,4,2020-10-17,False,True
4396064,1.0291068180093141,5,2020-10-17,False,True
4396066,0.42546945171834694,5,2020-10-18,False,True
4396068,0.3230681561550335,5,2020-10-18,False,True
4396069,0.0,5,2020-10-18,False,True
4396072,0.0,5,2020-10-18,False,True
4396067,0.0,4,2020-10-18,False,True
4396070,0.48879069763138144,5,2020-10-19,False,True
4396065,1.0990880319539693,5,2020-10-19,False,True
4396077,0.0,5,2020-10-24,False,True
4396082,0.0,4,2020-10-24,False,True
4396078,0.7541582714989179,5,2020-10-25,False,True
4396083,0.023965224634732905,5,2020-10-25,False,True
4396074,0.07651443386124762,5,2020-10-25,False,True
4396081,0.06462643569926824,5,2020-10-25,False,True
4396079,0.019630121613225207,3,2020-10-25,False,True
4396085,0.9774350388359574,5,2020-10-31,False,True
4396088,0.0,5,2020-10-31,False,True
4396091,0.0,3,2020-10-31,False,True
4396092,0.0,5,2020-11-01,False,True
4396084,0.00033408953499345826,5,2020-11-01,False,True
4396090,0.0,5,2020-11-01,False,True
4396087,0.00023868559306297423,5,2020-11-01,False,True
4396093,1.0339500613712107,5,2020-11-01,False,True
4396086,0.45117335891687893,5,2020-11-02,False,True
4396089,0.0,5,2020-11-02,False,True
4396101,,3,2020-11-07,False,False
4396096,,5,2020-11-07,False,False
4396103,0.0,4,2020-11-08,True,True
4396099,0.5101928664817406,5,2020-11-08,True,True
4396095,0.0,5,2020-11-08,True,True
4396098,0.13202182100932006,5,2020-11-08,True,True
4396100,0.0,4,2020-11-08,True,True
4396097,0.0,4,2020-11-08,True,True
4396102,0.0,4,2020-11-08,True,True
4396094,0.0,5,2020-11-08,True,True
4396107,,5,2020-11-14,False,False
4396110,,5,2020-11-14,False,False
4396113,,5,2020-11-14,False,False
4396108,,5,2020-11-14,False,False
4396112,,5,2020-11-14,False,False
4396109,,3,2020-11-14,False,False
4396104,0.9866808738817399,5,2020-11-15,False,True
4396106,0.0,5,2020-11-15,False,True
4396111,0.337594318666403,4,2020-11-16,False,True
4396105,1.0124705932944131,5,2020-11-16,False,True
4396121,0.0,5,2020-11-21,False,True
4396114,0.0,5,2020-11-21,False,True
4396123,1.343739490832242e-39,5,2020-11-22,False,True
4396122,6.221183202896881e-40,5,2020-11-22,False,True
4396116,1.3536916989456368e-27,5,2020-11-22,False,True
4396115,0.0,4,2020-11-22,False,True
4396119,1.0787601237414133,5,2020-11-22,False,True
4396118,3.371479929311858e-40,5,2020-11-22,False,True
4396128,0.7646579241609194,5,2020-11-26,False,True
4396131,0.0,3,2020-11-26,False,True
4396132,0.45713659966206055,5,2020-11-26,False,True
4396126,0.45543123092529775,5,2020-11-28,False,True
4396127,0.0,5,2020-11-28,False,True
4396130,0.795488607504438,5,2020-11-28,False,True
4943789,0.13041182442442759,5,2020-11-30,False,True
4396125,0.007731984545654541,3,2020-11-30,False,True
4396124,0.930740324099178,5,2020-11-30,False,True
4396142,0.0,4,2020-12-03,False,True
4943793,0.794907042663383,5,2020-12-03,False,True
4396135,0.31413660522129155,5,2020-12-05,False,True
4396137,0.7539740135314742,5,2020-12-05,False,True
4396140,0.0,4,2020-12-05,False,True
4396134,0.16610461163204782,3,2020-12-05,False,True
4396141,0.0,5,2020-12-06,False,True
4396139,0.6305687972182854,5,2020-12-06,False,True
4396136,0.0,5,2020-12-06,False,True
4396138,0.4297760013684444,5,2020-12-06,False,True
4396151,0.9114517111986715,5,2020-12-12,False,True
4396147,0.2607296243870204,5,2020-12-12,False,True
4396149,0.20437760515298942,5,2020-12-12,False,True
4396146,0.2515168164160905,5,2020-12-12,False,True
4396152,0.0,5,2020-12-13,True,True
4396153,0.0,5,2020-12-13,True,True
4396144,0.00018911530628832286,5,2020-12-13,True,True
4396148,0.043817168258892515,5,2020-12-13,True,True
4396150,0.9056123934770629,5,2020-12-13,True,True
4396145,0.06131274795115737,5,2020-12-13,True,True
4396163,0.6300205373703552,4,2020-12-17,False,True
4396156,0.4846026896336874,5,2020-12-17,False,True
4396161,,5,2020-12-20,True,False
4396159,,5,2020-12-20,True,False
4396157,,5,2020-12-20,True,False
4396155,,4,2020-12-20,True,False
4396154,,5,2020-12-20,True,False
4396162,,5,2020-12-20,True,False
4396168,0.4051125470008323,5,2020-12-26,False,True
4396172,0.0,5,2020-12-26,False,True
4396173,0.0,5,2020-12-26,False,True
4396164,0.05595492379621686,5,2020-12-27,True,True
4396170,0.10900765514089977,5,2020-12-27,True,True
4396165,0.1421307699278336,5,2020-12-27,True,True
4396171,0.10992101716570682,5,2020-12-27,True,True
4396166,0.18997360455538687,5,2020-12-27,True,True
4396167,0.2219801392826268,5,2020-12-27,True,True
4396169,0.17614370285815306,5,2020-12-27,True,True
4396175,0.29369789498730575,5,2021-01-06,False,True
4396179,0.39518149346234827,5,2021-01-06,False,True
4396181,0.3113564306445342,5,2021-01-06,False,True
4396180,0.19325560188307894,5,2021-01-06,False,True
4396174,0.8345841231853387,5,2021-01-07,False,True
4396177,0.04425737193709344,5,2021-01-07,False,True
4396182,0.44738999658515854,5,2021-01-07,False,True
4396191,0.0,5,2021-01-09,False,True
4396190,0.6771803418170617,5,2021-01-09,False,True
4396192,0.0,3,2021-01-10,False,True
4396184,0.39038892156726634,5,2021-01-10,False,True
4396186,0.0,5,2021-01-10,False,True
4396193,0.27231997623528004,5,2021-01-10,False,True
4396189,0.17983282591467847,5,2021-01-10,False,True
4396185,0.16359143127101788,5,2021-01-10,False,True
4396196,0.7295698979188473,5,2021-01-16,False,True
4396194,0.3911363294279492,5,2021-01-16,False,True
4396195,0.11744515696358304,5,2021-01-17,False,True
4396201,0.22766872857768705,5,2021-01-17,False,True
4396197,0.2653616642968716,5,2021-01-17,False,True
4396198,0.20396218966071267,5,2021-01-17,False,True
4396202,0.18659122153899463,5,2021-01-17,False,True
4396199,0.1021664353171005,5,2021-01-17,False,True
4396176,0.6108487960085996,5,2021-01-18,False,True
4396203,0.2332551324021084,5,2021-01-18,False,True
4396205,0.3703564712673363,5,2021-01-20,False,True
4396210,0.1981224214671365,5,2021-01-20,False,True
4396209,0.3846081972053235,5,2021-01-20,False,True
4396211,0.12583784595581698,5,2021-01-20,False,True
4396207,0.037880926453140756,5,2021-01-21,False,True
4396206,0.29744389102563645,5,2021-01-21,False,True
4396204,0.5049056880478986,5,2021-01-21,False,True
4396212,0.0,4,2021-01-21,False,True
4396213,0.24723642802002305,5,2021-01-21,False,True
4396215,0.111350184302624,5,2021-01-24,True,True
4396221,0.12958105114130145,5,2021-01-24,True,True
4396222,0.17963496085819067,5,2021-01-24,True,True
4396219,0.08054171660116329,5,2021-01-24,True,True
4396223,0.060687147256008815,5,2021-01-24,True,True
4396217,0.24657208959568502,5,2021-01-24,True,True
4396220,0.11755174466063308,5,2021-01-24,True,True
4396214,0.10779588752621508,5,2021-01-24,True,True
4396178,0.2804344061195995,5,2021-01-26,False,True
5042656,0.7923348168687292,5,2021-01-26,False,True
4396200,0.7186011226636393,5,2021-01-28,False,True
5044175,0.4488030824593997,5,2021-01-28,False,True
4396225,0.16946617246175508,5,2021-01-31,True,True
4396226,0.11157326378831889,5,2021-01-31,True,True
4396227,0.042881214880291715,5,2021-01-31,True,True
4396233,0.16022668868749057,5,2021-01-31,True,True
4396230,0.16470184172895067,5,2021-01-31,True,True
4396229,0.26176584287175353,5,2021-01-31,True,True
4396224,0.03315603114830922,5,2021-01-31,True,True
4396238,0.044149301054246394,5,2021-02-03,False,True
4396240,1.0504922055302193,5,2021-02-03,False,True
4396237,0.48392114346739723,5,2021-02-04,False,True
4396239,0.3573353058713252,5,2021-02-04,False,True
4396234,0.0,5,2021-02-04,False,True
4396235,0.1422572368811416,5,2021-02-04,False,True
4396236,0.0,5,2021-02-05,False,True
4396243,0.5521336349656345,5,2021-02-05,False,True
4396242,0.3782431416416391,5,2021-02-05,False,True
4396247,0.1348490041804733,5,2021-02-07,False,True
4396250,0.9614408572048491,5,2021-02-07,False,True
4396248,0.08869933036266461,5,2021-02-10,False,True
4396246,0.9265316320773452,5,2021-02-10,False,True
4396251,0.29692874232261945,5,2021-02-11,False,True
4396249,0.49199792203744935,5,2021-02-11,False,True
4396253,0.0,5,2021-02-11,False,True
4396257,0.4281561523644719,5,2021-02-13,False,True
4396259,0.1423752733932968,5,2021-02-13,False,True
4396260,0.4821610299328124,5,2021-02-13,False,True
4396263,0.42429182327519077,5,2021-02-14,False,True
4396262,0.0643296265455353,5,2021-02-14,False,True
4396255,0.23366919583753545,5,2021-02-14,False,True
4396261,0.17578500216068352,5,2021-02-14,False,True
4396258,0.0,5,2021-02-14,False,True
4396256,0.967283941254641,5,2021-02-15,False,True
4396254,0.1842895237160338,5,2021-02-15,False,True
4396231,0.5660774025656035,5,2021-02-17,False,True
4396245,0.4609725420382683,5,2021-02-17,False,True
4396241,0.6472311584944664,5,2021-02-20,False,True
4396265,0.4185843147551924,5,2021-02-20,False,True
4396266,0.12805169248970147,5,2021-02-21,True,True
4396269,0.07537156088564495,5,2021-02-21,True,True
4396273,0.18561589096161893,5,2021-02-21,True,True
4396264,0.0975919839613614,5,2021-02-21,True,True
4396268,0.19277487671506877,5,2021-02-21,True,True
4396270,0.1342662751102362,5,2021-02-21,True,True
4396267,0.0,5,2021-02-21,True,True
4396271,0.9703138038586208,5,2021-02-22,False,True
4396272,0.0,5,2021-02-22,False,True
4396275,,5,2021-02-26,True,False
4396283,,5,2021-02-26,True,False
4396278,,5,2021-02-26,True,False
4396276,,5,2021-02-26,True,False
4396274,,5,2021-02-26,True,False
4396282,,5,2021-02-26,True,False
4396277,,5,2021-02-26,True,False
4396279,,5,2021-02-26,True,False
4396280,,5,2021-02-26,True,False
4396281,,5,2021-02-26,True,False
5168206,0.5229251874476705,5,2021-05-29,False,True
5168209,0.25213443067072716,5,2021-05-29,False,True
5168213,0.09872214883776834,5,2021-05-30,True,True
5168212,0.10855548973569752,5,2021-05-30,True,True
5168210,0.038878309585605966,5,2021-05-30,True,True
5168205,0.1977118644754134,5,2021-05-30,True,True
5168208,0.08852810497790121,5,2021-05-30,True,True
5168207,0.10475174711888913,5,2021-05-30,True,True
5168214,0.12205773996195754,5,2021-05-30,True,True
5168211,0.22732729368303461,5,2021-05-30,True,True
5252328,0.12777084128277666,5,2021-06-06,True,True
5252327,0.16804764710991554,5,2021-06-06,True,True
5252329,0.06481787140365747,5,2021-06-06,True,True
5252330,0.09757849321840598,5,2021-06-06,True,True
5252331,0.07160584110242425,5,2021-06-06,True,True
5252332,0.10061090643023911,5,2021-06-06,True,True
5252333,0.17618882175712985,5,2021-06-06,True,True
5252334,0.09710306517191175,5,2021-06-06,True,True
5255654,1.1806475205852631,5,2021-06-12,False,True
5255655,0.0,3,2021-06-12,False,True
5255638,0.0017193652286694215,5,2021-06-13,True,True
5255632,0.0022994577773903222,5,2021-06-13,True,True
5255636,0.001238658004413802,5,2021-06-13,True,True
5255635,0.0018673601416425334,5,2021-06-13,True,True
5255628,0.0,5,2021-06-13,True,True
5255634,0.9462807196213,5,2021-06-13,True,True
5255637,0.011907616770370487,5,2021-06-13,True,True
5255614,0.43802749236001093,5,2021-06-16,False,True
5255613,0.38726178121907723,5,2021-06-16,False,True
5255612,0.23449096553097223,5,2021-06-16,False,True
5255610,0.15388580419558948,5,2021-06-17,False,True
5255604,0.17684361168152715,5,2021-06-17,False,True
5255607,0.20957101597674602,5,2021-06-17,False,True
5255608,0.047264031852999315,5,2021-06-17,False,True
5255611,0.3149810808425886,5,2021-06-17,False,True
5255606,0.0,5,2021-06-17,False,True
5255588,0.24443696949045127,5,2021-06-20,True,True
5255587,0.15433729140302258,5,2021-06-20,True,True
5255586,0.21289201130864677,5,2021-06-20,True,True
5255585,0.14824723614495522,5,2021-06-20,True,True
5255584,0.1816437587518696,5,2021-06-20,True,True
5255579,0.1126052849769199,5,2021-06-20,True,True
5255605,0.0,5,2021-06-20,True,True
5255582,0.0,5,2021-06-20,True,True
5255555,0.10253328733706925,5,2021-06-23,False,True
5255556,0.23637241502959921,5,2021-06-23,False,True
5255557,0.1974751524321344,5,2021-06-23,False,True
5255560,0.4290425413908763,5,2021-06-23,False,True
5255561,0.2964966052339339,5,2021-06-24,False,True
5255562,0.17392482381409152,5,2021-06-24,False,True
5255563,0.1134766753927228,5,2021-06-24,False,True
5255566,0.6109927208712035,5,2021-06-24,False,True
5255559,0.7018517554489894,5,2021-06-25,False,True
5255558,0.2481400607674638,5,2021-06-25,False,True
5255552,0.12272483356474707,5,2021-06-27,True,True
5255550,0.22877146935108164,5,2021-06-27,True,True
5255548,0.11297901396377036,5,2021-06-27,True,True
5255564,0.0,5,2021-06-27,True,True
5255553,0.239480229567072,5,2021-06-27,True,True
5255530,0.0673920046363955,5,2021-06-27,True,True
5255549,0.15138132315192437,5,2021-06-27,True,True
5255551,0.09374301343360518,5,2021-06-27,True,True
5255531,0.01999929505273014,5,2021-06-27,True,True
5255512,0.12342816433146447,5,2021-06-30,False,True
5255510,0.391980567081764,5,2021-06-30,False,True
5255514,0.33177318149313706,5,2021-06-30,False,True
5255513,0.2474291135766435,5,2021-06-30,False,True
5255511,0.0,5,2021-06-30,False,True
5255504,0.07625441189641739,5,2021-07-01,False,True
5255508,0.0,5,2021-07-01,False,True
5255507,0.1416215458372971,5,2021-07-01,False,True
5255506,0.2157444952993029,5,2021-07-01,False,True
5255505,0.22105329361090562,5,2021-07-01,False,True
5255488,0.5403415899580164,5,2021-07-03,False,True
5255515,0.5183062296507008,5,2021-07-03,False,True
5255509,0.0035602592664156015,5,2021-07-04,True,True
5255489,0.007381016429852832,5,2021-07-04,True,True
5255485,0.0036491863497494633,5,2021-07-04,True,True
5255487,0.004215544167768125,5,2021-07-04,True,True
5255486,0.005592318481840985,5,2021-07-04,True,True
5255483,0.0021911154678020024,5,2021-07-04,True,True
5255480,0.9959960169858467,5,2021-07-04,True,True
5255484,0.006895608838368046,5,2021-07-04,True,True
5255458,0.11711836822240064,5,2021-07-07,False,True
5255464,0.08466517468162563,5,2021-07-07,False,True
5255460,0.21818876452408875,5,2021-07-07,False,True
5255459,0.2589403225834814,5,2021-07-07,False,True
5255466,0.1561678987775336,5,2021-07-07,False,True
5255457,0.15769016187585214,5,2021-07-07,False,True
5255463,0.24882510031242588,5,2021-07-08,False,True
5255462,0.5457185099569812,5,2021-07-08,False,True
5255477,0.15351793758780297,5,2021-07-10,False,True
5255440,0.1938472249834569,5,2021-07-10,False,True
5255461,0.20448204523282587,5,2021-07-10,False,True
5255467,0.08427768893244988,5,2021-07-10,False,True
5255437,0.21752375430979562,5,2021-07-10,False,True
5255439,0.08803175068221632,5,2021-07-10,False,True
5255441,0.1826658958769523,5,2021-07-11,False,True
5255469,0.18080167000652966,5,2021-07-11,False,True
5255474,0.48301341891481747,5,2021-07-11,False,True
5255478,0.23139607280956784,5,2021-07-11,False,True
5255413,0.00448449228191357,5,2021-07-17,False,True
5255418,1.0253362700941244,5,2021-07-17,False,True
5255415,0.011765841760316679,5,2021-07-17,False,True
5255416,0.11064348582582519,5,2021-07-18,True,True
5255414,0.23188345391568865,5,2021-07-18,True,True
5255407,0.04313807125830852,5,2021-07-18,True,True
5255408,0.4884531779020098,5,2021-07-18,True,True
5255417,0.1507639409856325,5,2021-07-18,True,True
5255409,0.015888849144823403,5,2021-07-18,True,True
5255389,0.5555311756574774,5,2021-07-24,False,True
5255391,0.5189950125405325,5,2021-07-24,False,True
5255385,0.2177453077435483,5,2021-07-25,False,True
5255387,0.20138241440387336,5,2021-07-25,False,True
5255388,0.0,3,2021-07-25,False,True
5255384,0.1750206641824181,5,2021-07-25,False,True
5255392,0.28027708153953557,5,2021-07-25,False,True
5255393,0.04194161672976332,5,2021-07-25,False,True
5255390,0.4283595700198337,5,2021-07-26,False,True
5255386,0.615112681055188,5,2021-07-26,False,True
5255360,0.0,5,2021-07-31,False,True
5255370,0.2151673138285934,5,2021-07-31,False,True
5255366,0.4084590377358086,5,2021-08-01,True,True
5255368,0.15705798159989662,5,2021-08-01,True,True
5255359,0.10459460990486964,5,2021-08-01,True,True
5255367,0.12082321503221331,5,2021-08-01,True,True
5255364,0.10244275310446568,5,2021-08-01,True,True
5255361,0.07940110503881347,5,2021-08-01,True,True
5255365,0.08408866815933459,5,2021-08-01,True,True
5255343,0.09119228243235211,5,2021-08-08,True,True
5255319,0.14607410013300035,5,2021-08-08,True,True
5255340,0.20425221724600717,5,2021-08-08,True,True
5255320,0.11183012053454168,5,2021-08-08,True,True
5255318,0.025060137973343076,5,2021-08-08,True,True
5255344,0.07765733376892074,5,2021-08-08,True,True
5255321,0.2617704115916263,5,2021-08-08,True,True
5255291,0.0,5,2021-08-14,False,True
5255289,0.9308707513185764,5,2021-08-14,False,True
5255298,0.011096798782061592,5,2021-08-15,True,True
5255293,0.2035287015063783,5,2021-08-15,True,True
5255295,0.2313517954415833,5,2021-08-15,True,True
5255290,0.25419927505066847,5,2021-08-15,True,True
5255294,0.14217655797853562,5,2021-08-15,True,True
5255296,0.0,4,2021-08-15,True,True
5255297,0.20791366285595442,5,2021-08-15,True,True
5255276,0.45368841643153307,5,2021-08-21,False,True
5255270,0.6314667192758024,5,2021-08-21,False,True
5255265,0.00850123494519672,5,2021-08-22,False,True
5255268,0.3388737428359878,5,2021-08-22,False,True
5255273,0.3588997263690348,5,2021-08-22,False,True
5255272,0.21732054980955795,5,2021-08-22,False,True
5255267,0.058687720096107336,5,2021-08-22,False,True
5255266,0.10144552669403753,5,2021-08-22,False,True
5255274,0.3057201758097768,5,2021-08-23,False,True
5255271,0.8563100047892924,5,2021-08-23,False,True
5255250,0.45521062776823074,5,2021-08-28,False,True
5255249,0.3054589281548222,5,2021-08-28,False,True
5255246,1.8020864651810402e-07,5,2021-08-29,True,True
5255248,2.210054798156885e-07,5,2021-08-29,True,True
5255241,2.9999985121642347,5,2021-08-29,True,True
5255247,6.26872655847434e-08,5,2021-08-29,True,True
5255243,2.198167765312258e-08,5,2021-08-29,True,True
5255244,6.988506468080413e-08,5,2021-08-29,True,True
5255224,0.2181678582025537,5,2021-09-05,False,True
5255216,0.5613612929790954,5,2021-09-05,False,True
5255225,0.0639576817557086,5,2021-09-05,False,True
5255223,0.7670507622243754,5,2021-09-08,False,True
5255222,0.37356894805104823,5,2021-09-08,False,True
5255217,0.1918150218845553,5,2021-09-11,False,True
5255199,0.48956549378650005,5,2021-09-11,False,True
5255226,0.36089932181838646,5,2021-09-11,False,True
5255197,0.042309698631867586,5,2021-09-12,False,True
5255203,0.3483447244469098,5,2021-09-12,False,True
5255200,0.04985490973944745,5,2021-09-12,False,True
5255198,0.2298257861804544,5,2021-09-12,False,True
5255227,0.11696829169316272,5,2021-09-12,False,True
5255201,0.14878928492633092,5,2021-09-12,False,True
5255202,0.261431555964439,5,2021-09-18,False,True
5255195,0.2559052752072815,5,2021-09-18,False,True
5255194,0.5461539170402641,5,2021-09-18,False,True
5255193,0.16002997295506585,5,2021-09-19,False,True
5255192,0.14251020674976295,5,2021-09-19,False,True
5255172,0.23872684671342945,5,2021-09-19,False,True
5255177,0.1160372426033576,5,2021-09-19,False,True
5255196,0.2187651324293855,5,2021-09-19,False,True
5255205,0.16404860394653445,5,2021-09-19,False,True
5255154,0.639024849225432,5,2021-09-25,False,True
5255151,0.4470212647754402,5,2021-09-25,False,True
5255142,0.0,5,2021-09-26,True,True
5255176,0.3578364447587191,5,2021-09-26,True,True
5255150,0.16228000722684124,5,2021-09-26,True,True
5255149,0.19402039280912192,5,2021-09-26,True,True
5255148,0.006341870687373109,4,2021-09-26,True,True
5255175,0.14595346892043856,5,2021-09-26,True,True
5255146,0.0,5,2021-09-26,True,True
5255147,0.03639046920411957,5,2021-09-26,True,True
5255123,0.3045172305359246,5,2021-10-02,False,True
5255121,0.4973368077533298,5,2021-10-02,False,True
5255126,0.3452678937106638,5,2021-10-02,False,True
5255125,0.24644921886666188,5,2021-10-03,False,True
5255124,0.0742507191739021,5,2021-10-03,False,True
5255118,0.4680063113166683,5,2021-10-03,False,True
5255119,0.2470718089803535,5,2021-10-03,False,True
5255120,0.02251592741850706,5,2021-10-03,False,True
5255139,0.1334480870017213,5,2021-10-06,False,True
5255130,0.1565546774183957,5,2021-10-06,False,True
5255141,0.08141393954998616,5,2021-10-06,False,True
5255140,0.1474921084957904,5,2021-10-06,False,True
5255136,0.10679587315181523,5,2021-10-06,False,True
5255132,0.35333081407133776,5,2021-10-06,False,True
5255122,0.5169846917703659,5,2021-10-07,False,True
5255138,0.3140603650433798,5,2021-10-07,False,True
5255137,0.2315005813666166,5,2021-10-07,False,True
5255131,0.08196725535336619,5,2021-10-07,False,True
5255103,0.2171742726772523,5,2021-10-09,False,True
5255101,0.07515880838009459,5,2021-10-09,False,True
5255095,0.08461022051915754,5,2021-10-09,False,True
5255104,0.23607426617235894,5,2021-10-09,False,True
5255100,0.30469983592338473,5,2021-10-09,False,True
5255098,0.15655071719823954,5,2021-10-10,False,True
5255097,0.35398797551688715,5,2021-10-10,False,True
5255094,0.49905424680722954,5,2021-10-10,False,True
5255096,0.07845922697617919,5,2021-10-10,False,True
5255099,0.11210673174038556,5,2021-10-13,False,True
5255105,0.29576180720503753,5,2021-10-13,False,True
5255108,0.06046952641249366,5,2021-10-13,False,True
5255079,0.3530794216898101,5,2021-10-13,False,True
5255078,0.03819836727669666,5,2021-10-13,False,True
5255109,0.2845623453181115,5,2021-10-14,False,True
5255077,0.20054818370394006,5,2021-10-14,False,True
5255080,0.18521386984634364,5,2021-10-14,False,True
5255076,0.3555700158005337,5,2021-10-14,False,True
5255071,0.028756904701667294,5,2021-10-17,True,True
5255074,0.17231621068471864,5,2021-10-17,True,True
5255093,0.21540167250124714,5,2021-10-17,True,True
5255073,0.11270384366114215,5,2021-10-17,True,True
5255072,0.14981825672204455,5,2021-10-17,True,True
5255082,0.007207317888794769,4,2021-10-17,True,True
5255075,0.07023387538363457,5,2021-10-17,True,True
5255048,0.0,5,2021-10-17,True,True
5255056,0.04450058367684631,5,2021-10-23,False,True
5255057,0.16116806483748397,5,2021-10-23,False,True
5255053,0.4663157843473817,5,2021-10-23,False,True
5255054,0.21351505172212748,5,2021-10-23,False,True
5255050,0.33764224987317015,5,2021-10-24,False,True
